total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,cityCenters_nearest,days_exposition
14,9999999.0,103.0,2017-10-02T00:00:00,3,2.8,18.0,55.0,16,False,False,False,13.0,1.0,Санкт-Петербург,12180.0,51.0
20,11900000.0,91.2,2018-10-04T00:00:00,3,3.1,4.0,62.0,3,False,False,False,10.6,0.0,Санкт-Петербург,8791.0,
20,4960000.0,59.7,2019-04-17T00:00:00,3,2.55,9.0,43.1,7,False,False,False,6.3,2.0,Санкт-Петербург,19014.0,
2,3490000.0,35.95,2017-12-05T00:00:00,1,,24.0,14.9,11,False,False,False,12.6,2.0,посёлок Парголово,19894.0,142.0
17,3950000.0,46.0,2018-10-13T00:00:00,1,2.75,17.0,22.2,15,False,False,False,10.3,1.0,Сертолово,,93.0
8,5985000.0,77.5,2017-08-07T00:00:00,4,2.6,9.0,55.1,1,False,False,False,9.8,0.0,Санкт-Петербург,10326.0,394.0
18,15700000.0,127.0,2019-02-21T00:00:00,3,3.2,3.0,84.2,3,False,False,False,39.0,0.0,Санкт-Петербург,2457.0,28.0
6,3699000.0,48.0,2018-01-19T00:00:00,2,,8.0,,1,False,False,False,,0.0,Санкт-Петербург,18583.0,45.00000000000001
13,5550000.0,47.0,2017-11-23T00:00:00,2,,5.0,31.0,5,False,False,False,11.2,0.0,Санкт-Петербург,3324.0,75.0
7,20100000.0,117.6,2014-11-27T00:00:00,3,,8.0,62.5,7,False,False,False,21.5,0.0,Санкт-Петербург,11096.0,
13,1700000.0,21.4,2015-02-11T00:00:00,0,2.7,3.0,,2,False,True,False,,0.0,Всеволожск,,
19,6000000.0,40.0,2018-03-18T00:00:00,1,2.95,4.0,14.0,2,False,False,False,20.0,0.0,Санкт-Петербург,4236.0,41.0
18,1945000.0,32.0,2017-11-21T00:00:00,1,,17.0,16.0,5,False,False,False,9.0,0.0,посёлок Мурино,,63.0
11,4550000.0,43.0,2018-03-28T00:00:00,2,2.5,5.0,27.5,2,False,False,False,6.0,1.0,Санкт-Петербург,8665.0,9.0
3,6405000.0,64.2,2018-08-15T00:00:00,2,,22.0,28.84,18,False,False,False,10.51,0.0,Санкт-Петербург,16685.0,
8,6900000.0,79.8,2019-03-11T00:00:00,3,2.85,6.0,49.7,3,False,False,False,11.0,0.0,Санкт-Петербург,5409.0,
8,4290000.0,40.0,2018-10-31T00:00:00,1,,12.0,20.0,11,False,False,False,9.0,0.0,Санкт-Петербург,15620.0,18.0
10,3850000.0,38.0,2017-12-03T00:00:00,1,,16.0,20.0,16,False,False,False,10.0,2.0,Санкт-Петербург,11581.0,51.0
6,3000000.0,55.5,2017-04-27T00:00:00,1,,25.0,23.3,12,False,False,False,14.3,0.0,посёлок Парголово,20685.0,260.0
3,2800000.0,31.5,2018-03-06T00:00:00,2,3.4,5.0,23.9,1,False,False,False,6.8,0.0,Санкт-Петербург,4706.0,13.0
8,3450000.0,35.0,2017-05-04T00:00:00,1,,14.0,20.0,5,False,False,False,7.5,2.0,Санкт-Петербург,8929.0,115.0
18,3400000.0,51.0,2017-08-05T00:00:00,2,2.55,5.0,30.0,2,False,False,False,6.6,1.0,Красное Село,31190.0,197.0
13,5250000.0,60.0,2017-04-13T00:00:00,3,,9.0,40.0,4,False,False,False,7.0,2.0,Санкт-Петербург,14253.0,14.0
8,6999000.0,63.3,2017-05-30T00:00:00,2,3.34,5.0,33.7,2,False,False,False,10.8,0.0,Санкт-Петербург,1217.0,140.0
14,6300000.0,62.1,2017-04-27T00:00:00,3,,9.0,39.5,2,False,False,False,9.4,0.0,Санкт-Петербург,16094.0,30.0
4,710000.0,47.7,2018-07-08T00:00:00,2,,2.0,,2,False,False,False,,0.0,Сланцы,,45.00000000000001
12,4100000.0,57.0,2017-08-25T00:00:00,3,,5.0,40.0,1,False,False,False,6.0,1.0,Санкт-Петербург,16537.0,84.0
4,2600000.0,70.4,2017-07-29T00:00:00,3,2.5,5.0,68.1,5,False,False,False,9.0,3.0,Любань,,45.00000000000001
10,6700000.0,65.4,2018-05-06T00:00:00,2,2.6,16.0,36.0,9,False,False,False,15.0,1.0,Санкт-Петербург,11525.0,81.0
7,6800000.0,64.3,2017-02-13T00:00:00,2,3.2,6.0,41.05,3,False,False,False,9.0,0.0,Санкт-Петербург,4499.0,435.0
11,19990000.0,186.0,2018-02-27T00:00:00,4,2.8,9.0,111.0,7,False,False,False,32.0,0.0,Выборг,,
11,4850000.0,62.3,2017-07-06T00:00:00,3,,9.0,40.0,5,False,False,False,9.5,0.0,Санкт-Петербург,15566.0,155.0
3,3200000.0,26.0,2017-08-14T00:00:00,0,2.8,25.0,16.0,7,False,True,False,,2.0,Санкт-Петербург,14640.0,213.0
20,2600000.0,69.0,2018-06-24T00:00:00,3,,5.0,45.0,1,False,False,False,10.0,2.0,деревня Бегуницы,,20.0
20,2600000.0,42.0,2018-07-24T00:00:00,1,2.6,10.0,16.0,7,False,False,False,10.0,0.0,Всеволожск,,49.0
7,3600000.0,32.0,2016-05-19T00:00:00,1,,5.0,17.0,4,False,False,False,6.0,1.0,Санкт-Петербург,10976.0,587.0
0,3750000.0,58.0,2017-05-15T00:00:00,3,,9.0,40.0,2,False,False,False,7.0,0.0,Колпино,31291.0,95.0
14,3900000.0,44.0,2017-08-23T00:00:00,2,2.5,9.0,,6,False,False,False,,0.0,Санкт-Петербург,15929.0,220.0
0,3500000.0,41.0,2015-01-23T00:00:00,1,2.7,10.0,20.0,4,False,False,False,11.0,0.0,деревня Старая,,
5,5450000.0,46.0,2019-02-26T00:00:00,2,,5.0,,3,False,False,False,,0.0,Санкт-Петербург,12884.0,
20,8300000.0,73.3,2018-09-25T00:00:00,3,,19.0,44.0,14,False,False,False,10.1,0.0,Санкт-Петербург,10890.0,49.0
10,4650000.0,75.0,2017-05-25T00:00:00,3,,5.0,47.5,3,False,False,False,9.0,0.0,Выборг,,199.0
20,23800000.0,136.0,2015-01-21T00:00:00,2,3.45,4.0,72.0,4,False,False,False,42.0,0.0,Санкт-Петербург,602.0,
20,3740000.0,25.0,2018-02-19T00:00:00,1,3.0,5.0,17.0,4,False,False,False,7.4,0.0,Санкт-Петербург,6390.0,164.0
6,3400000.0,32.4,2019-04-28T00:00:00,1,2.5,9.0,18.0,6,False,False,False,6.2,0.0,Санкт-Петербург,16829.0,
7,7500000.0,65.0,2018-11-03T00:00:00,2,2.7,17.0,54.0,3,False,False,False,11.0,2.0,Санкт-Петербург,15914.0,
11,3570000.0,35.1,2017-11-15T00:00:00,1,,9.0,18.2,9,False,False,False,7.0,1.0,Санкт-Петербург,15852.0,26.0
18,4350000.0,80.0,2017-08-15T00:00:00,3,,7.0,43.0,6,False,False,False,14.0,0.0,Гатчина,,76.0
3,5100000.0,35.29,2015-11-04T00:00:00,1,,13.0,14.02,13,False,False,False,7.85,0.0,Санкт-Петербург,11487.0,1123.0
7,1990000.0,47.0,2017-02-10T00:00:00,2,,5.0,32.0,2,False,False,False,6.0,1.0,поселок Селезнёво,,203.0
15,7650000.0,70.6,2017-01-25T00:00:00,3,2.7,5.0,,3,False,False,False,,0.0,Пушкин,30654.0,426.0
4,4838050.0,60.1,2018-08-18T00:00:00,2,,23.0,27.95,16,False,False,False,13.16,0.0,Кудрово,,81.0
20,26500000.0,160.0,2019-02-11T00:00:00,5,,5.0,100.0,4,False,False,False,36.0,0.0,Санкт-Петербург,13355.0,
20,1850000.0,44.4,2018-10-15T00:00:00,2,2.5,5.0,,5,False,False,False,,2.0,деревня Нурма,,82.0
19,13250000.0,156.6,2015-10-24T00:00:00,4,,13.0,105.3,12,False,False,False,,0.0,Санкт-Петербург,4870.0,363.00000000000006
9,6500000.0,67.0,2017-12-01T00:00:00,2,2.9,5.0,40.0,3,False,False,False,12.5,0.0,Санкт-Петербург,8930.0,42.0
15,760000.0,42.0,2018-11-17T00:00:00,2,2.5,5.0,,1,False,False,False,7.0,0.0,Пикалёво,,145.0
13,5400000.0,77.6,2018-12-08T00:00:00,3,,25.0,44.6,10,False,False,False,17.0,1.0,посёлок Парголово,20521.0,11.000000000000002
20,7200000.0,54.0,2018-07-09T00:00:00,2,3.3,7.0,34.2,5,False,False,False,8.0,1.0,Санкт-Петербург,4686.0,3.0000000000000004
2,16900000.0,122.0,2015-04-07T00:00:00,3,,7.0,75.5,3,False,False,False,14.0,0.0,Санкт-Петербург,4279.0,1014.0
12,5390000.0,52.0,2017-09-26T00:00:00,2,2.6,10.0,29.5,4,False,False,False,8.7,1.0,Санкт-Петербург,13975.0,155.0
20,8600000.0,85.0,2018-10-03T00:00:00,3,2.65,25.0,50.0,20,False,False,False,11.0,1.0,Санкт-Петербург,16002.0,78.0
8,6700000.0,65.7,2018-08-07T00:00:00,2,,8.0,31.3,8,False,False,False,10.8,0.0,Санкт-Петербург,18692.0,39.0
18,9450000.0,68.0,2017-04-05T00:00:00,2,2.8,9.0,38.0,9,False,False,False,12.0,0.0,Санкт-Петербург,13620.0,71.0
5,2250000.0,37.0,2019-02-27T00:00:00,1,,5.0,18.0,4,False,False,False,9.0,1.0,поселок городского типа Дубровка,,
11,4050000.0,34.0,2019-02-26T00:00:00,1,2.5,9.0,18.0,2,False,False,False,7.2,1.0,Санкт-Петербург,15795.0,7.0
2,1600000.0,40.0,2015-12-10T00:00:00,1,,4.0,18.0,4,False,False,False,12.0,0.0,поселок городского типа Рябово,,199.0
17,10100000.0,119.5,2018-11-08T00:00:00,4,2.6,9.0,67.1,8,False,False,False,23.5,4.0,посёлок Шушары,30142.0,80.0
14,5000000.0,64.4,2019-03-26T00:00:00,3,2.5,9.0,28.0,7,False,False,False,6.3,0.0,Санкт-Петербург,16476.0,18.0
11,3740000.0,44.0,2019-03-22T00:00:00,2,2.5,4.0,30.0,3,False,False,False,5.2,2.0,Санкт-Петербург,17291.0,12.000000000000002
20,5500000.0,58.1,2017-11-27T00:00:00,3,2.5,9.0,37.4,2,False,False,False,7.0,0.0,Санкт-Петербург,15731.0,226.0
20,8200000.0,74.0,2017-04-16T00:00:00,3,2.8,18.0,43.0,11,False,False,False,13.0,0.0,Санкт-Петербург,15940.0,34.0
10,4250000.0,38.0,2017-11-30T00:00:00,1,2.7,3.0,20.0,3,False,False,False,8.0,0.0,Зеленогорск,53177.0,179.00000000000003
20,5300000.0,51.0,2016-06-29T00:00:00,2,2.55,16.0,27.5,16,False,False,False,8.5,1.0,Санкт-Петербург,22883.0,60.0
20,6450000.0,63.0,2016-03-09T00:00:00,3,3.0,15.0,34.0,5,False,False,False,8.7,2.0,Санкт-Петербург,15542.0,132.0
7,1860000.0,51.8,2018-07-02T00:00:00,2,,5.0,29.0,5,False,False,False,9.0,0.0,Волхов,,279.0
9,4920000.0,48.7,2017-10-24T00:00:00,1,3.1,4.0,25.0,2,False,False,False,7.7,0.0,Санкт-Петербург,3775.0,337.0
19,7800000.0,72.0,2019-04-11T00:00:00,3,2.6,12.0,48.0,8,False,False,False,7.1,2.0,Санкт-Петербург,16254.0,
9,3999000.0,43.9,2018-11-25T00:00:00,2,2.65,5.0,29.0,2,False,False,False,6.0,1.0,Красное Село,29594.0,136.0
3,3400000.0,46.0,2018-06-27T00:00:00,2,2.6,9.0,,3,False,False,False,,0.0,посёлок Шушары,29377.0,104.0
3,2900000.0,45.9,2016-11-28T00:00:00,1,,25.0,17.1,24,False,False,False,12.7,0.0,посёлок Шушары,18883.0,372.00000000000006
8,4277000.0,53.4,2018-12-10T00:00:00,2,2.59,9.0,29.0,4,False,False,False,11.0,0.0,посёлок Шушары,17725.0,45.00000000000001
20,10800000.0,82.0,2018-09-18T00:00:00,3,2.8,25.0,27.5,2,False,False,False,29.0,0.0,Санкт-Петербург,14975.0,
7,2199000.0,50.0,2017-11-16T00:00:00,2,,3.0,30.0,3,False,False,False,7.0,1.0,Никольское,,150.0
7,2700000.0,31.2,2018-02-16T00:00:00,1,2.5,4.0,,1,False,False,False,,0.0,Санкт-Петербург,17053.0,44.00000000000001
1,3760000.0,42.45,2016-05-17T00:00:00,1,,17.0,19.6,2,False,False,False,12.86,0.0,Санкт-Петербург,9490.0,45.00000000000001
12,5650000.0,59.0,2018-07-04T00:00:00,2,,21.0,33.0,6,False,False,False,13.0,0.0,Кудрово,,49.0
10,4300000.0,50.0,2019-04-20T00:00:00,1,3.0,11.0,17.0,9,True,False,False,12.0,2.0,Санкт-Петербург,11367.0,
8,3500000.0,42.0,2017-11-14T00:00:00,3,2.6,5.0,27.0,2,False,False,False,5.0,0.0,Санкт-Петербург,11825.0,37.0
7,4150000.0,50.0,2017-08-26T00:00:00,2,2.7,6.0,27.0,5,False,False,False,10.0,0.0,Всеволожск,,202.0
7,4600000.0,36.0,2018-06-22T00:00:00,1,2.7,20.0,19.5,10,False,False,False,9.0,0.0,Санкт-Петербург,16921.0,82.0
1,12561120.0,93.6,2014-11-27T00:00:00,3,3.0,16.0,52.0,5,False,False,False,10.9,2.0,Санкт-Петербург,8434.0,583.0
11,3800000.0,40.0,2018-08-13T00:00:00,1,,9.0,,5,False,False,False,,0.0,Санкт-Петербург,16819.0,45.00000000000001
6,2900000.0,35.3,2017-12-07T00:00:00,1,,16.0,15.3,2,False,False,False,9.1,1.0,Санкт-Петербург,16978.0,101.0
11,8750000.0,83.1,2017-02-28T00:00:00,3,2.5,9.0,53.5,2,False,False,False,9.0,2.0,Санкт-Петербург,12071.0,381.00000000000006
16,5650000.0,64.0,2018-03-03T00:00:00,2,,22.0,35.0,14,False,False,False,15.0,0.0,посёлок Мурино,,196.0
6,3700000.0,48.0,2018-03-16T00:00:00,1,2.8,9.0,24.0,4,False,False,False,10.0,2.0,Ломоносов,51227.0,45.00000000000001
11,3500000.0,31.1,2019-03-13T00:00:00,1,,4.0,17.7,4,False,False,False,5.5,0.0,Пушкин,26609.0,
8,3490000.0,41.0,2016-09-09T00:00:00,1,,17.0,20.5,17,False,False,False,10.6,0.0,Санкт-Петербург,16022.0,270.0
20,9990000.0,88.0,2017-09-07T00:00:00,3,2.8,24.0,52.0,17,False,False,False,10.9,0.0,Санкт-Петербург,11389.0,363.00000000000006
13,5400000.0,50.6,2017-11-01T00:00:00,2,2.5,9.0,29.9,2,False,False,False,9.0,1.0,Санкт-Петербург,14173.0,162.0
19,17500000.0,150.0,2018-04-04T00:00:00,4,3.0,24.0,75.0,16,False,False,False,48.0,3.0,Санкт-Петербург,9781.0,137.0
9,4400000.0,38.0,2019-02-14T00:00:00,1,,23.0,17.0,17,False,False,False,13.0,2.0,посёлок Мурино,,63.0
5,4400000.0,52.1,2018-02-12T00:00:00,2,,14.0,,6,False,False,False,,0.0,деревня Кудрово,,45.00000000000001
5,5600000.0,57.9,2018-02-01T00:00:00,2,,14.0,,13,False,False,False,,0.0,Санкт-Петербург,12731.0,74.0
20,8700000.0,84.0,2019-03-17T00:00:00,3,2.58,26.0,48.0,2,False,False,False,14.3,2.0,посёлок Парголово,19356.0,
9,15800000.0,87.6,2017-01-18T00:00:00,3,,4.0,63.1,3,False,False,False,6.8,0.0,Санкт-Петербург,1369.0,324.0
9,2700000.0,47.5,2019-03-16T00:00:00,2,,5.0,28.4,1,False,False,False,7.7,0.0,посёлок городского типа Красный Бор,,12.000000000000002
13,7950000.0,54.5,2018-09-20T00:00:00,1,2.8,13.0,20.0,7,False,False,False,10.0,2.0,Санкт-Петербург,5032.0,39.0
6,1200000.0,45.7,2017-12-10T00:00:00,2,,5.0,28.0,3,False,False,False,6.0,1.0,Каменногорск,,44.00000000000001
16,3150000.0,54.1,2014-12-10T00:00:00,2,2.55,5.0,29.9,1,False,False,False,8.3,0.0,городской поселок Большая Ижора,,
12,12371278.0,82.0,2016-09-21T00:00:00,2,3.0,5.0,33.9,4,False,False,False,15.6,0.0,Санкт-Петербург,16722.0,765.0000000000001
7,8600000.0,72.0,2017-06-29T00:00:00,2,2.8,11.0,,9,False,False,False,13.6,2.0,Санкт-Петербург,5853.0,350.00000000000006
6,4090000.0,34.9,2016-06-16T00:00:00,1,,15.0,16.0,2,False,False,False,7.0,0.0,Санкт-Петербург,11004.0,77.0
14,4000000.0,63.3,2018-10-25T00:00:00,2,,17.0,36.4,2,False,False,False,13.8,0.0,Кировск,,19.0
12,5200000.0,39.8,2017-05-22T00:00:00,1,2.75,10.0,17.4,5,False,False,False,16.0,1.0,Санкт-Петербург,15176.0,115.0
8,3900000.0,42.0,2016-06-23T00:00:00,2,2.55,5.0,26.0,1,False,False,False,6.0,0.0,Санкт-Петербург,11790.0,854.0
13,8000000.0,62.2,2018-11-07T00:00:00,2,,16.0,33.4,4,False,False,False,12.0,0.0,Санкт-Петербург,16707.0,19.0
16,7500000.0,71.0,2017-09-29T00:00:00,2,2.7,5.0,47.0,1,False,False,False,11.0,1.0,Пушкин,32225.0,139.0
0,2600000.0,31.0,2017-12-08T00:00:00,1,,5.0,18.0,1,False,False,False,6.5,0.0,Санкт-Петербург,14392.0,15.0
18,3850000.0,35.5,2017-06-21T00:00:00,1,,22.0,17.6,1,False,False,False,9.0,2.0,Санкт-Петербург,10251.0,152.0
7,12100000.0,100.0,2017-10-17T00:00:00,3,3.0,12.0,,10,False,False,False,11.5,1.0,Санкт-Петербург,4837.0,118.0
5,2950000.0,36.3,2016-12-28T00:00:00,1,,5.0,15.25,1,False,False,False,11.7,0.0,Санкт-Петербург,25599.0,159.0
6,3800000.0,41.2,2015-04-10T00:00:00,2,2.51,5.0,26.1,2,False,False,False,5.7,1.0,Санкт-Петербург,10915.0,962.0
3,3750000.0,37.4,2017-09-11T00:00:00,1,2.7,27.0,14.1,24,False,False,False,10.0,0.0,посёлок Парголово,19070.0,374.00000000000006
5,8100000.0,58.7,2018-08-01T00:00:00,2,2.75,16.0,,13,False,False,False,,0.0,Санкт-Петербург,6255.0,42.0
9,3050000.0,51.0,2018-02-26T00:00:00,2,2.5,5.0,27.0,5,False,False,False,9.5,0.0,Кировск,,231.0
8,3800000.0,33.4,2018-02-06T00:00:00,1,2.6,13.0,17.3,4,False,False,False,8.2,0.0,Санкт-Петербург,15030.0,343.0
20,3080000.0,33.5,2019-01-20T00:00:00,1,2.64,6.0,17.6,3,False,False,False,9.0,0.0,посёлок Шушары,24165.0,
14,4100000.0,37.1,2017-02-08T00:00:00,1,,18.0,18.7,3,False,False,False,9.9,0.0,Санкт-Петербург,12598.0,20.0
17,9950000.0,77.3,2017-09-15T00:00:00,2,2.81,6.0,42.2,5,False,False,False,14.4,0.0,Санкт-Петербург,3785.0,210.0
9,3350000.0,35.3,2017-12-19T00:00:00,1,,7.0,16.6,4,False,False,False,10.1,2.0,Санкт-Петербург,15044.0,23.000000000000004
16,4890000.0,58.3,2018-02-01T00:00:00,3,2.53,5.0,44.0,2,False,False,False,6.0,0.0,Санкт-Петербург,12739.0,88.00000000000001
2,4800000.0,40.0,2017-10-12T00:00:00,1,,12.0,20.0,6,False,False,False,10.0,0.0,Санкт-Петербург,5164.0,308.0
15,12610000.0,85.5,2015-05-25T00:00:00,3,,19.0,52.2,10,False,False,False,12.5,0.0,Санкт-Петербург,4844.0,1299.0
15,2600000.0,71.0,2019-04-23T00:00:00,3,2.55,3.0,45.0,1,False,False,False,8.6,3.0,деревня Кривко,,
3,3800000.0,42.0,2019-03-23T00:00:00,2,2.5,5.0,27.0,1,False,False,False,5.5,0.0,Санкт-Петербург,13290.0,
6,5500000.0,54.0,2019-02-12T00:00:00,3,2.65,5.0,31.0,5,False,False,False,5.0,1.0,Санкт-Петербург,8887.0,52.0
20,11000000.0,60.0,2019-03-19T00:00:00,2,2.8,16.0,32.0,15,False,False,False,12.0,0.0,Санкт-Петербург,12348.0,
20,17000000.0,98.4,2017-09-27T00:00:00,3,,11.0,60.5,9,False,False,False,14.5,2.0,Санкт-Петербург,4743.0,72.0
5,3600000.0,44.0,2018-09-11T00:00:00,1,2.55,16.0,17.0,12,False,False,False,10.0,0.0,Санкт-Петербург,21871.0,8.0
7,4100000.0,46.0,2016-04-06T00:00:00,2,,5.0,31.0,5,False,False,False,6.0,1.0,Санкт-Петербург,9767.0,93.0
8,2200000.0,31.6,2017-11-16T00:00:00,1,2.5,17.0,14.1,10,False,False,False,8.1,2.0,Кировск,,132.0
15,1970000.0,52.0,2017-07-30T00:00:00,2,2.5,5.0,,1,False,False,False,10.0,2.0,поселок Глебычево,,405.0
16,1650000.0,34.0,2018-06-23T00:00:00,1,2.5,5.0,18.0,4,False,False,False,9.0,2.0,Кириши,,27.0
5,4200000.0,31.4,2018-08-16T00:00:00,1,2.5,5.0,17.3,3,False,False,False,5.6,0.0,Санкт-Петербург,6653.0,12.000000000000002
10,2498540.0,62.0,2018-11-26T00:00:00,2,,3.0,30.8,2,False,False,False,12.2,0.0,деревня Парицы,,23.000000000000004
4,3850000.0,43.4,2018-04-02T00:00:00,2,2.5,5.0,27.4,3,False,False,False,5.5,1.0,Санкт-Петербург,12472.0,137.0
12,4700000.0,51.36,2017-10-04T00:00:00,2,,5.0,30.75,5,False,False,False,10.0,0.0,Санкт-Петербург,3004.0,162.0
13,4500000.0,37.4,2019-03-18T00:00:00,1,2.7,24.0,18.5,5,False,False,False,10.1,0.0,Санкт-Петербург,11886.0,4.0
5,27850000.0,123.0,2018-08-22T00:00:00,3,3.07,15.0,60.0,8,False,False,False,18.8,2.0,Санкт-Петербург,5881.0,37.0
17,2500000.0,32.0,2017-04-28T00:00:00,1,,5.0,18.0,1,False,False,False,6.0,0.0,Санкт-Петербург,11250.0,179.00000000000003
7,5200000.0,68.0,2017-02-13T00:00:00,3,2.8,5.0,53.0,5,False,False,False,8.0,1.0,Санкт-Петербург,6074.0,489.0
7,2268000.0,35.0,2017-12-21T00:00:00,1,,9.0,14.0,6,False,False,False,8.0,0.0,Санкт-Петербург,17461.0,25.0
13,11500000.0,106.0,2017-09-02T00:00:00,4,,6.0,70.0,3,False,False,False,15.0,0.0,Санкт-Петербург,5167.0,115.0
0,4999000.0,48.0,2018-08-28T00:00:00,1,2.5,23.0,18.0,22,False,False,False,12.0,0.0,Санкт-Петербург,17634.0,27.0
7,5700000.0,72.5,2017-02-08T00:00:00,3,2.55,10.0,50.0,9,False,False,False,9.0,2.0,Санкт-Петербург,12315.0,319.0
9,2750000.0,53.4,2018-06-22T00:00:00,2,,5.0,30.7,1,False,False,False,7.6,0.0,Выборг,,101.0
7,7548000.0,79.0,2018-03-23T00:00:00,3,,25.0,47.0,12,False,False,False,10.0,0.0,Санкт-Петербург,15985.0,98.0
13,3420000.0,56.0,2016-06-01T00:00:00,3,2.55,4.0,39.6,2,False,False,False,5.3,1.0,Красное Село,28796.0,819.0
10,4680000.0,55.8,2018-02-13T00:00:00,2,,16.0,30.0,10,False,False,False,15.0,0.0,посёлок Шушары,19247.0,126.0
12,4500000.0,44.6,2018-01-19T00:00:00,2,2.56,9.0,26.0,7,False,False,False,7.0,0.0,Санкт-Петербург,12547.0,60.0
7,1950000.0,44.0,2019-03-18T00:00:00,2,,5.0,29.0,4,False,False,False,7.0,1.0,поселок Селезнёво,,8.0
14,4000000.0,59.5,2018-06-14T00:00:00,2,,18.0,31.0,18,False,False,False,15.4,2.0,посёлок Мурино,,50.0
14,5500000.0,58.5,2018-01-18T00:00:00,2,,5.0,25.0,4,False,False,False,25.0,1.0,Санкт-Петербург,13631.0,62.0
2,2500000.0,56.5,2017-06-13T00:00:00,3,2.5,9.0,39.8,3,False,False,False,6.5,5.0,поселок Войсковицы,,580.0
6,3350000.0,34.0,2017-12-15T00:00:00,1,,25.0,,20,False,False,False,,0.0,деревня Кудрово,,39.0
15,10700000.0,105.4,2017-11-10T00:00:00,2,,10.0,30.1,4,False,False,False,13.4,0.0,Санкт-Петербург,7508.0,89.00000000000001
23,4500000.0,81.0,2017-01-18T00:00:00,3,2.6,10.0,58.0,4,False,False,False,8.5,2.0,Всеволожск,,418.0
11,4800000.0,38.5,2019-03-31T00:00:00,1,2.6,17.0,20.0,2,False,False,False,10.2,0.0,Санкт-Петербург,12719.0,
6,3100000.0,32.5,2017-12-12T00:00:00,1,2.55,9.0,18.0,6,False,False,False,6.2,2.0,Санкт-Петербург,17549.0,42.0
7,11900000.0,130.0,2017-05-03T00:00:00,5,,2.0,84.2,1,False,False,False,10.0,0.0,Санкт-Петербург,2991.0,95.0
6,10225000.0,68.0,2018-12-30T00:00:00,2,2.7,10.0,36.5,5,False,False,False,15.7,0.0,Санкт-Петербург,4768.0,36.0
9,10000000.0,73.0,2018-04-01T00:00:00,3,,9.0,43.0,7,False,False,False,9.0,0.0,Санкт-Петербург,14112.0,45.00000000000001
