children,dob_years,education,family_status,gender,income_type,debt,total_income,purpose,purpose_lemm
0,47,Среднее,Гражданский брак,M,Сотрудник,0,215707.03917938363,на проведение свадьбы,Свадьба
0,39,Среднее,Женат / замужем,M,Сотрудник,0,212354.33577804195,на покупку подержанного автомобиля,Автомобиль
1,33,Высшее,Гражданский брак,M,Сотрудник,0,142539.24969663724,сыграть свадьбу,Свадьба
0,37,Начальное,Женат / замужем,M,Сотрудник,0,245934.4105416087,операции с коммерческой недвижимостью,Недвижимость
0,47,Среднее,Женат / замужем,M,Сотрудник,0,98526.62916657748,недвижимость,Недвижимость
2,34,Среднее,Гражданский брак,F,Сотрудник,0,83794.3937384534,профильное образование,Образование
4,33,Среднее,Не женат / не замужем,F,Сотрудник,1,78900.83256549381,жилье,Недвижимость
0,66,Среднее,Вдовец / вдова,F,Пенсионер,0,,профильное образование,Образование
0,57,Среднее,Не женат / не замужем,F,Сотрудник,0,83643.57284985334,строительство собственной недвижимости,Недвижимость
0,28,Среднее,Не женат / не замужем,M,Сотрудник,0,193745.1392736681,недвижимость,Недвижимость
0,48,Среднее,Гражданский брак,F,Госслужащий,0,59826.9172028473,свадьба,Свадьба
3,48,Среднее,В разводе,F,Компаньон,0,93170.09477612788,строительство собственной недвижимости,Недвижимость
0,25,Среднее,Не женат / не замужем,M,Сотрудник,0,179302.25068288975,покупка коммерческой недвижимости,Недвижимость
1,46,Среднее,Гражданский брак,F,Компаньон,0,90344.38890399013,получение высшего образования,Образование
