flight_id,departure_time,arrival_time,departure_airport,arrival_airport,aircraft_code
2631,2018-07-16 16:45:00+03,2018-07-17 01:35:00+03,DME,PKC,763
2632,2018-09-28 16:45:00+03,2018-09-29 01:35:00+03,DME,PKC,763
2633,2018-10-29 16:45:00+03,2018-10-30 01:35:00+03,DME,PKC,763
2634,2018-07-18 16:45:00+03,2018-07-19 01:35:00+03,DME,PKC,763
2635,2018-08-17 16:45:00+03,2018-08-18 01:35:00+03,DME,PKC,763
2636,2018-07-20 16:45:00+03,2018-07-21 01:35:00+03,DME,PKC,763
2637,2018-11-09 16:45:00+03,2018-11-10 01:35:00+03,DME,PKC,763
2638,2018-10-03 16:45:00+03,2018-10-04 01:35:00+03,DME,PKC,763
2639,2018-10-10 16:45:00+03,2018-10-11 01:35:00+03,DME,PKC,763
2640,2018-11-02 16:45:00+03,2018-11-03 01:35:00+03,DME,PKC,763
2641,2018-08-20 16:45:00+03,2018-08-21 01:35:00+03,DME,PKC,763
2642,2018-10-01 16:45:00+03,2018-10-02 01:35:00+03,DME,PKC,763
2643,2018-07-27 16:45:00+03,2018-07-28 01:35:00+03,DME,PKC,763
2644,2018-10-12 16:45:00+03,2018-10-13 01:35:00+03,DME,PKC,763
2645,2018-10-31 10:05:00+03,2018-10-31 14:30:00+03,DME,ABA,319
2646,2018-09-26 10:05:00+03,2018-09-26 14:30:00+03,DME,ABA,319
2647,2018-07-18 10:05:00+03,2018-07-18 14:30:00+03,DME,ABA,319
2648,2018-08-15 10:05:00+03,2018-08-15 14:30:00+03,DME,ABA,319
2649,2018-10-10 10:05:00+03,2018-10-10 14:30:00+03,DME,ABA,319
2650,2018-08-04 10:05:00+03,2018-08-04 14:30:00+03,DME,ABA,319
2651,2018-08-08 10:05:00+03,2018-08-08 14:30:00+03,DME,ABA,319
2652,2018-09-29 10:05:00+03,2018-09-29 14:30:00+03,DME,ABA,319
2653,2018-08-29 10:05:00+03,2018-08-29 14:30:00+03,DME,ABA,319
2654,2018-08-11 10:05:00+03,2018-08-11 14:30:00+03,DME,ABA,319
2655,2018-07-28 10:05:00+03,2018-07-28 14:30:00+03,DME,ABA,319
2656,2018-10-17 10:05:00+03,2018-10-17 14:30:00+03,DME,ABA,319
2657,2018-10-27 10:05:00+03,2018-10-27 14:30:00+03,DME,ABA,319
2658,2018-07-25 10:05:00+03,2018-07-25 14:30:00+03,DME,ABA,319
2659,2018-10-06 10:05:00+03,2018-10-06 14:30:00+03,DME,ABA,319
2660,2018-11-03 10:05:00+03,2018-11-03 14:30:00+03,DME,ABA,319
2661,2018-10-20 10:05:00+03,2018-10-20 14:30:00+03,DME,ABA,319
2662,2018-09-22 10:05:00+03,2018-09-22 14:30:00+03,DME,ABA,319
2663,2018-08-01 10:05:00+03,2018-08-01 14:30:00+03,DME,ABA,319
2664,2018-09-05 10:05:00+03,2018-09-05 14:30:00+03,DME,ABA,319
2665,2018-10-13 10:05:00+03,2018-10-13 14:30:00+03,DME,ABA,319
2666,2018-10-03 10:05:00+03,2018-10-03 14:30:00+03,DME,ABA,319
2667,2018-08-18 10:05:00+03,2018-08-18 14:30:00+03,DME,ABA,319
2668,2018-08-22 10:05:00+03,2018-08-22 14:30:00+03,DME,ABA,319
2669,2018-09-01 10:05:00+03,2018-09-01 14:30:00+03,DME,ABA,319
2670,2018-09-19 10:05:00+03,2018-09-19 14:30:00+03,DME,ABA,319
2671,2018-07-21 10:05:00+03,2018-07-21 14:30:00+03,DME,ABA,319
2672,2018-09-15 10:05:00+03,2018-09-15 14:30:00+03,DME,ABA,319
2673,2018-08-25 10:05:00+03,2018-08-25 14:30:00+03,DME,ABA,319
2674,2018-10-24 10:05:00+03,2018-10-24 14:30:00+03,DME,ABA,319
2675,2018-09-08 10:05:00+03,2018-09-08 14:30:00+03,DME,ABA,319
2676,2018-09-12 10:05:00+03,2018-09-12 14:30:00+03,DME,ABA,319
2677,2018-11-10 10:05:00+03,2018-11-10 14:30:00+03,DME,ABA,319
2678,2018-11-07 10:05:00+03,2018-11-07 14:30:00+03,DME,ABA,319
2679,2018-09-22 14:25:00+03,2018-09-22 17:35:00+03,DME,NUX,SU9
2680,2018-07-21 14:25:00+03,2018-07-21 17:35:00+03,DME,NUX,SU9
2681,2018-09-09 14:25:00+03,2018-09-09 17:35:00+03,DME,NUX,SU9
2682,2018-07-15 14:25:00+03,2018-07-15 17:35:00+03,DME,NUX,SU9
2683,2018-11-11 14:25:00+03,2018-11-11 17:35:00+03,DME,NUX,SU9
2684,2018-11-02 14:25:00+03,2018-11-02 17:35:00+03,DME,NUX,SU9
2685,2018-08-04 14:25:00+03,2018-08-04 17:35:00+03,DME,NUX,SU9
2686,2018-09-13 14:25:00+03,2018-09-13 17:35:00+03,DME,NUX,SU9
2687,2018-10-16 14:25:00+03,2018-10-16 17:35:00+03,DME,NUX,SU9
2688,2018-08-03 14:25:00+03,2018-08-03 17:35:00+03,DME,NUX,SU9
2689,2018-09-19 14:25:00+03,2018-09-19 17:35:00+03,DME,NUX,SU9
2690,2018-10-05 14:25:00+03,2018-10-05 17:35:00+03,DME,NUX,SU9
2691,2018-07-19 14:25:00+03,2018-07-19 17:35:00+03,DME,NUX,SU9
2692,2018-08-13 14:25:00+03,2018-08-13 17:35:00+03,DME,NUX,SU9
2693,2018-10-25 14:25:00+03,2018-10-25 17:35:00+03,DME,NUX,SU9
2694,2018-08-12 14:25:00+03,2018-08-12 17:35:00+03,DME,NUX,SU9
2695,2018-08-19 14:25:00+03,2018-08-19 17:35:00+03,DME,NUX,SU9
2696,2018-10-03 14:25:00+03,2018-10-03 17:35:00+03,DME,NUX,SU9
2697,2018-08-29 14:25:00+03,2018-08-29 17:35:00+03,DME,NUX,SU9
2698,2018-08-25 14:25:00+03,2018-08-25 17:35:00+03,DME,NUX,SU9
2699,2018-09-25 14:25:00+03,2018-09-25 17:35:00+03,DME,NUX,SU9
2700,2018-08-18 14:25:00+03,2018-08-18 17:35:00+03,DME,NUX,SU9
2701,2018-09-29 14:25:00+03,2018-09-29 17:35:00+03,DME,NUX,SU9
2702,2018-09-26 14:25:00+03,2018-09-26 17:35:00+03,DME,NUX,SU9
2703,2018-10-28 14:25:00+03,2018-10-28 17:35:00+03,DME,NUX,SU9
2704,2018-07-23 14:25:00+03,2018-07-23 17:35:00+03,DME,NUX,SU9
2705,2018-07-24 14:25:00+03,2018-07-24 17:35:00+03,DME,NUX,SU9
2706,2018-08-26 14:25:00+03,2018-08-26 17:35:00+03,DME,NUX,SU9
2707,2018-09-18 14:25:00+03,2018-09-18 17:35:00+03,DME,NUX,SU9
2708,2018-09-05 14:25:00+03,2018-09-05 17:35:00+03,DME,NUX,SU9
2709,2018-10-01 14:25:00+03,2018-10-01 17:35:00+03,DME,NUX,SU9
2710,2018-07-25 14:25:00+03,2018-07-25 17:35:00+03,DME,NUX,SU9
2711,2018-10-14 14:25:00+03,2018-10-14 17:35:00+03,DME,NUX,SU9
2712,2018-11-03 14:25:00+03,2018-11-03 17:35:00+03,DME,NUX,SU9
2713,2018-10-29 14:25:00+03,2018-10-29 17:35:00+03,DME,NUX,SU9
2714,2018-08-31 14:25:00+03,2018-08-31 17:35:00+03,DME,NUX,SU9
2715,2018-10-09 14:25:00+03,2018-10-09 17:35:00+03,DME,NUX,SU9
2716,2018-08-02 14:25:00+03,2018-08-02 17:35:00+03,DME,NUX,SU9
2717,2018-10-12 14:25:00+03,2018-10-12 17:35:00+03,DME,NUX,SU9
2718,2018-08-05 14:25:00+03,2018-08-05 17:35:00+03,DME,NUX,SU9
2719,2018-10-08 14:25:00+03,2018-10-08 17:35:00+03,DME,NUX,SU9
2720,2018-10-20 14:25:00+03,2018-10-20 17:35:00+03,DME,NUX,SU9
2721,2018-10-18 14:25:00+03,2018-10-18 17:35:00+03,DME,NUX,SU9
2722,2018-10-22 14:25:00+03,2018-10-22 17:35:00+03,DME,NUX,SU9
2723,2018-09-01 14:25:00+03,2018-09-01 17:35:00+03,DME,NUX,SU9
2724,2018-08-11 14:25:00+03,2018-08-11 17:35:00+03,DME,NUX,SU9
2725,2018-11-12 14:25:00+03,2018-11-12 17:35:00+03,DME,NUX,SU9
2726,2018-10-17 14:25:00+03,2018-10-17 17:35:00+03,DME,NUX,SU9
2727,2018-07-18 14:25:00+03,2018-07-18 17:35:00+03,DME,NUX,SU9
2728,2018-09-20 14:25:00+03,2018-09-20 17:35:00+03,DME,NUX,SU9
2729,2018-11-07 14:25:00+03,2018-11-07 17:35:00+03,DME,NUX,SU9
2730,2018-09-14 14:25:00+03,2018-09-14 17:35:00+03,DME,NUX,SU9
2731,2018-09-12 14:25:00+03,2018-09-12 17:35:00+03,DME,NUX,SU9
2732,2018-10-11 14:25:00+03,2018-10-11 17:35:00+03,DME,NUX,SU9
2733,2018-10-02 14:25:00+03,2018-10-02 17:35:00+03,DME,NUX,SU9
2734,2018-08-20 14:25:00+03,2018-08-20 17:35:00+03,DME,NUX,SU9
2735,2018-07-26 14:25:00+03,2018-07-26 17:35:00+03,DME,NUX,SU9
2736,2018-10-21 14:25:00+03,2018-10-21 17:35:00+03,DME,NUX,SU9
2737,2018-08-24 14:25:00+03,2018-08-24 17:35:00+03,DME,NUX,SU9
2738,2018-08-14 14:25:00+03,2018-08-14 17:35:00+03,DME,NUX,SU9
2739,2018-09-08 14:25:00+03,2018-09-08 17:35:00+03,DME,NUX,SU9
2740,2018-10-26 14:25:00+03,2018-10-26 17:35:00+03,DME,NUX,SU9
2741,2018-09-24 14:25:00+03,2018-09-24 17:35:00+03,DME,NUX,SU9
2742,2018-08-17 14:25:00+03,2018-08-17 17:35:00+03,DME,NUX,SU9
2743,2018-11-01 14:25:00+03,2018-11-01 17:35:00+03,DME,NUX,SU9
2744,2018-09-04 14:25:00+03,2018-09-04 17:35:00+03,DME,NUX,SU9
2745,2018-09-10 14:25:00+03,2018-09-10 17:35:00+03,DME,NUX,SU9
2746,2018-09-28 14:25:00+03,2018-09-28 17:35:00+03,DME,NUX,SU9
2747,2018-08-01 14:25:00+03,2018-08-01 17:35:00+03,DME,NUX,SU9
2748,2018-08-28 14:25:00+03,2018-08-28 17:35:00+03,DME,NUX,SU9
2749,2018-08-06 14:25:00+03,2018-08-06 17:35:00+03,DME,NUX,SU9
2750,2018-09-17 14:25:00+03,2018-09-17 17:35:00+03,DME,NUX,SU9
2751,2018-07-20 14:25:00+03,2018-07-20 17:35:00+03,DME,NUX,SU9
2752,2018-09-02 14:25:00+03,2018-09-02 17:35:00+03,DME,NUX,SU9
2753,2018-11-04 14:25:00+03,2018-11-04 17:35:00+03,DME,NUX,SU9
2754,2018-08-10 14:25:00+03,2018-08-10 17:35:00+03,DME,NUX,SU9
2755,2018-09-03 14:25:00+03,2018-09-03 17:35:00+03,DME,NUX,SU9
2756,2018-07-27 14:25:00+03,2018-07-27 17:35:00+03,DME,NUX,SU9
2757,2018-11-09 14:25:00+03,2018-11-09 17:35:00+03,DME,NUX,SU9
2758,2018-07-22 14:25:00+03,2018-07-22 17:35:00+03,DME,NUX,SU9
2759,2018-10-06 14:25:00+03,2018-10-06 17:35:00+03,DME,NUX,SU9
2760,2018-09-06 14:25:00+03,2018-09-06 17:35:00+03,DME,NUX,SU9
2761,2018-07-16 14:25:00+03,2018-07-16 17:35:00+03,DME,NUX,SU9
2762,2018-10-30 14:25:00+03,2018-10-30 17:35:00+03,DME,NUX,SU9
2763,2018-10-24 14:25:00+03,2018-10-24 17:35:00+03,DME,NUX,SU9
2764,2018-11-10 14:25:00+03,2018-11-10 17:35:00+03,DME,NUX,SU9
2765,2018-07-31 14:25:00+03,2018-07-31 17:35:00+03,DME,NUX,SU9
2766,2018-10-13 14:25:00+03,2018-10-13 17:35:00+03,DME,NUX,SU9
2767,2018-08-23 14:25:00+03,2018-08-23 17:35:00+03,DME,NUX,SU9
2768,2018-11-06 14:25:00+03,2018-11-06 17:35:00+03,DME,NUX,SU9
2769,2018-09-21 14:25:00+03,2018-09-21 17:35:00+03,DME,NUX,SU9
2770,2018-08-21 14:25:00+03,2018-08-21 17:35:00+03,DME,NUX,SU9
2771,2018-09-23 14:25:00+03,2018-09-23 17:35:00+03,DME,NUX,SU9
2772,2018-09-15 14:25:00+03,2018-09-15 17:35:00+03,DME,NUX,SU9
2773,2018-08-15 14:25:00+03,2018-08-15 17:35:00+03,DME,NUX,SU9
2774,2018-08-07 14:25:00+03,2018-08-07 17:35:00+03,DME,NUX,SU9
2775,2018-07-28 14:25:00+03,2018-07-28 17:35:00+03,DME,NUX,SU9
2776,2018-08-09 14:25:00+03,2018-08-09 17:35:00+03,DME,NUX,SU9
2777,2018-09-27 14:25:00+03,2018-09-27 17:35:00+03,DME,NUX,SU9
2778,2018-10-23 14:25:00+03,2018-10-23 17:35:00+03,DME,NUX,SU9
2779,2018-08-27 14:25:00+03,2018-08-27 17:35:00+03,DME,NUX,SU9
2780,2018-10-27 14:25:00+03,2018-10-27 17:35:00+03,DME,NUX,SU9
2781,2018-08-16 14:25:00+03,2018-08-16 17:35:00+03,DME,NUX,SU9
2782,2018-07-17 14:25:00+03,2018-07-17 17:35:00+03,DME,NUX,SU9
2783,2018-10-15 14:25:00+03,2018-10-15 17:35:00+03,DME,NUX,SU9
2784,2018-07-30 14:25:00+03,2018-07-30 17:35:00+03,DME,NUX,SU9
2785,2018-09-11 14:25:00+03,2018-09-11 17:35:00+03,DME,NUX,SU9
2786,2018-10-07 14:25:00+03,2018-10-07 17:35:00+03,DME,NUX,SU9
2787,2018-10-19 14:25:00+03,2018-10-19 17:35:00+03,DME,NUX,SU9
2788,2018-10-04 14:25:00+03,2018-10-04 17:35:00+03,DME,NUX,SU9
2789,2018-09-16 14:25:00+03,2018-09-16 17:35:00+03,DME,NUX,SU9
2790,2018-09-07 14:25:00+03,2018-09-07 17:35:00+03,DME,NUX,SU9
2791,2018-07-29 14:25:00+03,2018-07-29 17:35:00+03,DME,NUX,SU9
2792,2018-11-08 14:25:00+03,2018-11-08 17:35:00+03,DME,NUX,SU9
2793,2018-09-30 14:25:00+03,2018-09-30 17:35:00+03,DME,NUX,SU9
2794,2018-08-30 14:25:00+03,2018-08-30 17:35:00+03,DME,NUX,SU9
2795,2018-08-08 14:25:00+03,2018-08-08 17:35:00+03,DME,NUX,SU9
2796,2018-08-22 14:25:00+03,2018-08-22 17:35:00+03,DME,NUX,SU9
2797,2018-10-10 14:25:00+03,2018-10-10 17:35:00+03,DME,NUX,SU9
2798,2018-11-05 14:25:00+03,2018-11-05 17:35:00+03,DME,NUX,SU9
2799,2018-10-31 14:25:00+03,2018-10-31 17:35:00+03,DME,NUX,SU9
2800,2018-10-31 08:15:00+03,2018-10-31 09:45:00+03,DME,ESL,SU9
2801,2018-09-18 08:15:00+03,2018-09-18 09:45:00+03,DME,ESL,SU9
2802,2018-09-02 08:15:00+03,2018-09-02 09:45:00+03,DME,ESL,SU9
2803,2018-07-16 08:15:00+03,2018-07-16 09:45:00+03,DME,ESL,SU9
2804,2018-09-22 08:15:00+03,2018-09-22 09:45:00+03,DME,ESL,SU9
2805,2018-08-05 08:15:00+03,2018-08-05 09:45:00+03,DME,ESL,SU9
2806,2018-08-07 08:15:00+03,2018-08-07 09:45:00+03,DME,ESL,SU9
2807,2018-09-13 08:15:00+03,2018-09-13 09:45:00+03,DME,ESL,SU9
2808,2018-07-23 08:15:00+03,2018-07-23 09:45:00+03,DME,ESL,SU9
2809,2018-09-03 08:15:00+03,2018-09-03 09:45:00+03,DME,ESL,SU9
2810,2018-09-27 08:15:00+03,2018-09-27 09:45:00+03,DME,ESL,SU9
2811,2018-10-15 08:15:00+03,2018-10-15 09:45:00+03,DME,ESL,SU9
2812,2018-09-01 08:15:00+03,2018-09-01 09:45:00+03,DME,ESL,SU9
2813,2018-11-04 08:15:00+03,2018-11-04 09:45:00+03,DME,ESL,SU9
2814,2018-10-25 08:15:00+03,2018-10-25 09:45:00+03,DME,ESL,SU9
2815,2018-10-22 08:15:00+03,2018-10-22 09:45:00+03,DME,ESL,SU9
2816,2018-10-28 08:15:00+03,2018-10-28 09:45:00+03,DME,ESL,SU9
2817,2018-10-30 08:15:00+03,2018-10-30 09:45:00+03,DME,ESL,SU9
2818,2018-09-10 08:15:00+03,2018-09-10 09:45:00+03,DME,ESL,SU9
2819,2018-10-18 08:15:00+03,2018-10-18 09:45:00+03,DME,ESL,SU9
2820,2018-11-07 08:15:00+03,2018-11-07 09:45:00+03,DME,ESL,SU9
2821,2018-10-12 08:15:00+03,2018-10-12 09:45:00+03,DME,ESL,SU9
2822,2018-09-23 08:15:00+03,2018-09-23 09:45:00+03,DME,ESL,SU9
2823,2018-07-20 08:15:00+03,2018-07-20 09:45:00+03,DME,ESL,SU9
2824,2018-09-08 08:15:00+03,2018-09-08 09:45:00+03,DME,ESL,SU9
2825,2018-10-02 08:15:00+03,2018-10-02 09:45:00+03,DME,ESL,SU9
2826,2018-08-04 08:15:00+03,2018-08-04 09:45:00+03,DME,ESL,SU9
2827,2018-09-04 08:15:00+03,2018-09-04 09:45:00+03,DME,ESL,SU9
2828,2018-10-13 08:15:00+03,2018-10-13 09:45:00+03,DME,ESL,SU9
2829,2018-08-20 08:15:00+03,2018-08-20 09:45:00+03,DME,ESL,SU9
2830,2018-07-30 08:15:00+03,2018-07-30 09:45:00+03,DME,ESL,SU9
2831,2018-08-28 08:15:00+03,2018-08-28 09:45:00+03,DME,ESL,SU9
2832,2018-07-21 08:15:00+03,2018-07-21 09:45:00+03,DME,ESL,SU9
2833,2018-08-02 08:15:00+03,2018-08-02 09:45:00+03,DME,ESL,SU9
2834,2018-08-18 08:15:00+03,2018-08-18 09:45:00+03,DME,ESL,SU9
2835,2018-08-01 08:15:00+03,2018-08-01 09:45:00+03,DME,ESL,SU9
2836,2018-11-12 08:15:00+03,2018-11-12 09:45:00+03,DME,ESL,SU9
2837,2018-10-21 08:15:00+03,2018-10-21 09:45:00+03,DME,ESL,SU9
2838,2018-10-26 08:15:00+03,2018-10-26 09:45:00+03,DME,ESL,SU9
2839,2018-07-31 08:15:00+03,2018-07-31 09:45:00+03,DME,ESL,SU9
2840,2018-10-27 08:15:00+03,2018-10-27 09:45:00+03,DME,ESL,SU9
2841,2018-08-23 08:15:00+03,2018-08-23 09:45:00+03,DME,ESL,SU9
2842,2018-09-25 08:15:00+03,2018-09-25 09:45:00+03,DME,ESL,SU9
2843,2018-09-30 08:15:00+03,2018-09-30 09:45:00+03,DME,ESL,SU9
2844,2018-10-24 08:15:00+03,2018-10-24 09:45:00+03,DME,ESL,SU9
2845,2018-11-02 08:15:00+03,2018-11-02 09:45:00+03,DME,ESL,SU9
2846,2018-07-22 08:15:00+03,2018-07-22 09:45:00+03,DME,ESL,SU9
2847,2018-11-09 08:15:00+03,2018-11-09 09:45:00+03,DME,ESL,SU9
2848,2018-10-03 08:15:00+03,2018-10-03 09:45:00+03,DME,ESL,SU9
2849,2018-10-11 08:15:00+03,2018-10-11 09:45:00+03,DME,ESL,SU9
2850,2018-09-29 08:15:00+03,2018-09-29 09:45:00+03,DME,ESL,SU9
2851,2018-08-31 08:15:00+03,2018-08-31 09:45:00+03,DME,ESL,SU9
2852,2018-07-15 08:15:00+03,2018-07-15 09:45:00+03,DME,ESL,SU9
2853,2018-09-12 08:15:00+03,2018-09-12 09:45:00+03,DME,ESL,SU9
2854,2018-08-12 08:15:00+03,2018-08-12 09:45:00+03,DME,ESL,SU9
2855,2018-09-17 08:15:00+03,2018-09-17 09:45:00+03,DME,ESL,SU9
2856,2018-07-17 08:15:00+03,2018-07-17 09:45:00+03,DME,ESL,SU9
2857,2018-11-11 08:15:00+03,2018-11-11 09:45:00+03,DME,ESL,SU9
2858,2018-07-18 08:15:00+03,2018-07-18 09:45:00+03,DME,ESL,SU9
2859,2018-09-14 08:15:00+03,2018-09-14 09:45:00+03,DME,ESL,SU9
2860,2018-10-09 08:15:00+03,2018-10-09 09:45:00+03,DME,ESL,SU9
2861,2018-10-07 08:15:00+03,2018-10-07 09:45:00+03,DME,ESL,SU9
2862,2018-08-17 08:15:00+03,2018-08-17 09:45:00+03,DME,ESL,SU9
2863,2018-07-25 08:15:00+03,2018-07-25 09:45:00+03,DME,ESL,SU9
2864,2018-09-21 08:15:00+03,2018-09-21 09:45:00+03,DME,ESL,SU9
2865,2018-07-26 08:15:00+03,2018-07-26 09:45:00+03,DME,ESL,SU9
2866,2018-09-28 08:15:00+03,2018-09-28 09:45:00+03,DME,ESL,SU9
2867,2018-08-03 08:15:00+03,2018-08-03 09:45:00+03,DME,ESL,SU9
2868,2018-10-01 08:15:00+03,2018-10-01 09:45:00+03,DME,ESL,SU9
2869,2018-08-14 08:15:00+03,2018-08-14 09:45:00+03,DME,ESL,SU9
2870,2018-08-24 08:15:00+03,2018-08-24 09:45:00+03,DME,ESL,SU9
2871,2018-08-06 08:15:00+03,2018-08-06 09:45:00+03,DME,ESL,SU9
2872,2018-10-06 08:15:00+03,2018-10-06 09:45:00+03,DME,ESL,SU9
2873,2018-08-25 08:15:00+03,2018-08-25 09:45:00+03,DME,ESL,SU9
2874,2018-08-15 08:15:00+03,2018-08-15 09:45:00+03,DME,ESL,SU9
2875,2018-07-19 08:15:00+03,2018-07-19 09:45:00+03,DME,ESL,SU9
2876,2018-09-26 08:15:00+03,2018-09-26 09:45:00+03,DME,ESL,SU9
2877,2018-10-29 08:15:00+03,2018-10-29 09:45:00+03,DME,ESL,SU9
2878,2018-10-08 08:15:00+03,2018-10-08 09:45:00+03,DME,ESL,SU9
2879,2018-10-04 08:15:00+03,2018-10-04 09:45:00+03,DME,ESL,SU9
2880,2018-09-24 08:15:00+03,2018-09-24 09:45:00+03,DME,ESL,SU9
2881,2018-10-19 08:15:00+03,2018-10-19 09:45:00+03,DME,ESL,SU9
2882,2018-09-15 08:15:00+03,2018-09-15 09:45:00+03,DME,ESL,SU9
2883,2018-08-29 08:15:00+03,2018-08-29 09:45:00+03,DME,ESL,SU9
2884,2018-07-24 08:15:00+03,2018-07-24 09:45:00+03,DME,ESL,SU9
2885,2018-10-16 08:15:00+03,2018-10-16 09:45:00+03,DME,ESL,SU9
2886,2018-09-06 08:15:00+03,2018-09-06 09:45:00+03,DME,ESL,SU9
2887,2018-09-20 08:15:00+03,2018-09-20 09:45:00+03,DME,ESL,SU9
2888,2018-09-07 08:15:00+03,2018-09-07 09:45:00+03,DME,ESL,SU9
2889,2018-08-10 08:15:00+03,2018-08-10 09:45:00+03,DME,ESL,SU9
2890,2018-08-13 08:15:00+03,2018-08-13 09:45:00+03,DME,ESL,SU9
2891,2018-08-21 08:15:00+03,2018-08-21 09:45:00+03,DME,ESL,SU9
2892,2018-10-17 08:15:00+03,2018-10-17 09:45:00+03,DME,ESL,SU9
2893,2018-08-09 08:15:00+03,2018-08-09 09:45:00+03,DME,ESL,SU9
2894,2018-08-16 08:15:00+03,2018-08-16 09:45:00+03,DME,ESL,SU9
2895,2018-07-28 08:15:00+03,2018-07-28 09:45:00+03,DME,ESL,SU9
2896,2018-09-11 08:15:00+03,2018-09-11 09:45:00+03,DME,ESL,SU9
2897,2018-08-26 08:15:00+03,2018-08-26 09:45:00+03,DME,ESL,SU9
2898,2018-08-08 08:15:00+03,2018-08-08 09:45:00+03,DME,ESL,SU9
2899,2018-08-27 08:15:00+03,2018-08-27 09:45:00+03,DME,ESL,SU9
2900,2018-10-14 08:15:00+03,2018-10-14 09:45:00+03,DME,ESL,SU9
2901,2018-07-27 08:15:00+03,2018-07-27 09:45:00+03,DME,ESL,SU9
2902,2018-08-30 08:15:00+03,2018-08-30 09:45:00+03,DME,ESL,SU9
2903,2018-11-01 08:15:00+03,2018-11-01 09:45:00+03,DME,ESL,SU9
2904,2018-10-05 08:15:00+03,2018-10-05 09:45:00+03,DME,ESL,SU9
2905,2018-08-22 08:15:00+03,2018-08-22 09:45:00+03,DME,ESL,SU9
2906,2018-11-05 08:15:00+03,2018-11-05 09:45:00+03,DME,ESL,SU9
2907,2018-08-19 08:15:00+03,2018-08-19 09:45:00+03,DME,ESL,SU9
2908,2018-10-10 08:15:00+03,2018-10-10 09:45:00+03,DME,ESL,SU9
2909,2018-11-03 08:15:00+03,2018-11-03 09:45:00+03,DME,ESL,SU9
2910,2018-09-16 08:15:00+03,2018-09-16 09:45:00+03,DME,ESL,SU9
2911,2018-11-08 08:15:00+03,2018-11-08 09:45:00+03,DME,ESL,SU9
2912,2018-09-09 08:15:00+03,2018-09-09 09:45:00+03,DME,ESL,SU9
2913,2018-08-11 08:15:00+03,2018-08-11 09:45:00+03,DME,ESL,SU9
2914,2018-11-10 08:15:00+03,2018-11-10 09:45:00+03,DME,ESL,SU9
2915,2018-09-05 08:15:00+03,2018-09-05 09:45:00+03,DME,ESL,SU9
2916,2018-11-06 08:15:00+03,2018-11-06 09:45:00+03,DME,ESL,SU9
2917,2018-10-20 08:15:00+03,2018-10-20 09:45:00+03,DME,ESL,SU9
2918,2018-09-19 08:15:00+03,2018-09-19 09:45:00+03,DME,ESL,SU9
2919,2018-10-23 08:15:00+03,2018-10-23 09:45:00+03,DME,ESL,SU9
2920,2018-07-29 08:15:00+03,2018-07-29 09:45:00+03,DME,ESL,SU9
2921,2018-07-20 19:20:00+03,2018-07-21 02:00:00+03,DME,CNN,319
2922,2018-09-07 19:20:00+03,2018-09-08 02:00:00+03,DME,CNN,319
2923,2018-10-05 19:20:00+03,2018-10-06 02:00:00+03,DME,CNN,319
2924,2018-09-28 19:20:00+03,2018-09-29 02:00:00+03,DME,CNN,319
2925,2018-08-31 19:20:00+03,2018-09-01 02:00:00+03,DME,CNN,319
2926,2018-10-12 19:20:00+03,2018-10-13 02:00:00+03,DME,CNN,319
2927,2018-09-21 19:20:00+03,2018-09-22 02:00:00+03,DME,CNN,319
2928,2018-08-17 19:20:00+03,2018-08-18 02:00:00+03,DME,CNN,319
2929,2018-10-26 19:20:00+03,2018-10-27 02:00:00+03,DME,CNN,319
2930,2018-07-27 19:20:00+03,2018-07-28 02:00:00+03,DME,CNN,319
2931,2018-08-24 19:20:00+03,2018-08-25 02:00:00+03,DME,CNN,319
2932,2018-08-10 19:20:00+03,2018-08-11 02:00:00+03,DME,CNN,319
2933,2018-08-03 19:20:00+03,2018-08-04 02:00:00+03,DME,CNN,319
2934,2018-11-02 19:20:00+03,2018-11-03 02:00:00+03,DME,CNN,319
2935,2018-11-09 19:20:00+03,2018-11-10 02:00:00+03,DME,CNN,319
2936,2018-10-19 19:20:00+03,2018-10-20 02:00:00+03,DME,CNN,319
2937,2018-09-14 19:20:00+03,2018-09-15 02:00:00+03,DME,CNN,319
2938,2018-08-28 17:00:00+03,2018-08-28 18:50:00+03,DME,MRV,733
2939,2018-10-08 17:00:00+03,2018-10-08 18:50:00+03,DME,MRV,733
2940,2018-08-01 17:00:00+03,2018-08-01 18:50:00+03,DME,MRV,733
2941,2018-09-21 17:00:00+03,2018-09-21 18:50:00+03,DME,MRV,733
2942,2018-10-05 17:00:00+03,2018-10-05 18:50:00+03,DME,MRV,733
2943,2018-10-13 17:00:00+03,2018-10-13 18:50:00+03,DME,MRV,733
2944,2018-07-23 17:00:00+03,2018-07-23 18:50:00+03,DME,MRV,733
2945,2018-10-07 17:00:00+03,2018-10-07 18:50:00+03,DME,MRV,733
2946,2018-09-23 17:00:00+03,2018-09-23 18:50:00+03,DME,MRV,733
2947,2018-11-04 17:00:00+03,2018-11-04 18:50:00+03,DME,MRV,733
2948,2018-11-02 17:00:00+03,2018-11-02 18:50:00+03,DME,MRV,733
2949,2018-10-25 17:00:00+03,2018-10-25 18:50:00+03,DME,MRV,733
2950,2018-08-11 17:00:00+03,2018-08-11 18:50:00+03,DME,MRV,733
